Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Luka Modric,Real Madrid,ESP-La Liga,2223,Centrocampista / Suplente,4,3,7,0
Marco Asensio,Real Madrid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,9,6,1,0
Mariano,Real Madrid,ESP-La Liga,2223,Delantero / Suplente,0,0,2,0
Nacho,Real Madrid,ESP-La Liga,2223,Defensa / Suplente,1,1,7,0
Rodrygo,Real Madrid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,9,8,4,0
Sergio Arribas,Real Madrid,ESP-La Liga,2223,Suplente,0,0,0,0
Thibaut Courtois,Real Madrid,ESP-La Liga,2223,Portero,0,0,0,0
Toni Kroos,Real Madrid,ESP-La Liga,2223,Centrocampista / Suplente,2,4,0,1
Vinícius Júnior,Real Madrid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,10,9,10,1
Álvaro Odriozola,Real Madrid,ESP-La Liga,2223,Suplente,0,0,0,0
Aihen Muñoz,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,1,2,0
Alex Sola,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Alexander Isak,Real Sociedad,ESP-La Liga,2223,Delantero,1,0,0,0
Alexander Sørloth,Real Sociedad,ESP-La Liga,2223,Delantero / Suplente,12,3,4,0
Ander Barrenetxea,Real Sociedad,ESP-La Liga,2223,Defensa / Delantero / Centrocampista / Suplente,3,1,4,0
Ander Guevara,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,0,0,2,0
Ander Martín,Real Sociedad,ESP-La Liga,2223,Suplente,0,0,0,0
Andoni Gorosabel,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,0,3,0
Aritz Elustondo,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,1,5,1
Asier Illarramendi,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,1,0,5,0
Beñat Turrientes,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,0,0,0,0
Brais Méndez,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,8,4,6,0
Carlos Fernández,Real Sociedad,ESP-La Liga,2223,Delantero / Suplente,1,0,6,0
David Silva,Real Sociedad,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,2,5,3,0
Diego Rico,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,0,3,0
Igor Zubeldia,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,1,1,11,0
Jon Ander Olasagasti,Real Sociedad,ESP-La Liga,2223,Suplente,0,0,0,0
Jon Karrikaburu,Real Sociedad,ESP-La Liga,2223,Suplente,0,0,1,0
Jon Magunacelaya,Real Sociedad,ESP-La Liga,2223,Suplente,0,0,0,0
Jon Pacheco Dozagarat,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,1,2,0
Martín Zubimendi,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,1,3,12,0
Mikel Merino,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,2,9,5,1
Mikel Oyarzabal,Real Sociedad,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,4,1,1,0
Mohamed Ali-Cho,Real Sociedad,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,1,2,1,0
Pablo Marín,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,0,0,1,0
Remiro,Real Sociedad,ESP-La Liga,2223,Portero,0,0,1,0
Roberto Navarro,Real Sociedad,ESP-La Liga,2223,Centrocampista / Suplente,0,0,2,0
Robin Le Normand,Real Sociedad,ESP-La Liga,2223,Defensa / Suplente,0,0,6,0
Takefusa Kubo,Real Sociedad,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,9,4,3,0
Anuar Mohamed,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista,1,0,1,0
Babatunde Akinsola,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Cyle Larin,Real Valladolid,ESP-La Liga,2223,Delantero / Suplente,8,3,4,0
Darwin Machís,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,0,1,1,0
David Torres,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Gonzalo Plata,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,1,5,1,0
Iván Fresneda,Real Valladolid,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,0,3,0
Iván Sánchez,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,1,1,0,0
Javi Sánchez,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,1,0,11,0
Jawad El Yamiq,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,1,0,2,1
Joaquín Fernández,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,1,0,4,0
Jordi Masip,Real Valladolid,ESP-La Liga,2223,Portero,0,0,4,0
Juanjo Narváez,Real Valladolid,ESP-La Liga,2223,Centrocampista / Suplente,0,0,0,0
Kenedy,Real Valladolid,ESP-La Liga,2223,Delantero / Suplente,0,1,3,0
Kike Pérez,Real Valladolid,ESP-La Liga,2223,Centrocampista / Suplente,1,2,9,0
Lucas Olaza,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,0,1,3,0
Lucas Rosa,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,0,1,3,0
Luis Pérez,Real Valladolid,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,1,2,0
Manuel Pozo,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Martin Hongla,Real Valladolid,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,0,5,2
Mickaël Malsa,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Monchu,Real Valladolid,ESP-La Liga,2223,Centrocampista / Suplente,3,2,10,0
Roberto Arroyo,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Roque Mesa,Real Valladolid,ESP-La Liga,2223,Centrocampista / Suplente,2,1,8,1
Sekou Gassama,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Selim Amallah,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,2,1,2,1
Sergio Asenjo,Real Valladolid,ESP-La Liga,2223,Portero,0,0,0,0
Sergio Escudero,Real Valladolid,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,1,0,3,0
Sergio León,Real Valladolid,ESP-La Liga,2223,Delantero / Suplente,6,1,0,1
Shon Weissman,Real Valladolid,ESP-La Liga,2223,Delantero / Suplente,1,0,1,0
Zouhair Feddal,Real Valladolid,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Álvaro Aceves,Real Valladolid,ESP-La Liga,2223,Suplente,0,0,0,0
Álvaro Aguado,Real Valladolid,ESP-La Liga,2223,Centrocampista / Suplente,1,2,3,0
Óscar Plano,Real Valladolid,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,1,1,3,0
Adnan Januzaj,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,0,0,0,0
Alejandro Gomez,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,1,1,4,0
Alex Telles,Sevilla,ESP-La Liga,2223,Defensa / Suplente,0,2,6,0
Bono,Sevilla,ESP-La Liga,2223,Portero,0,0,1,0
Bryan Gil Salvatierra,Sevilla,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,2,2,4,0
Carlos Álvarez,Sevilla,ESP-La Liga,2223,Suplente,0,0,1,0
Diego Hormigo,Sevilla,ESP-La Liga,2223,Defensa,0,0,1,0
Erik Lamela,Sevilla,ESP-La Liga,2223,Defensa / Delantero / Centrocampista / Suplente,6,0,8,1
Fernando,Sevilla,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,1,3,1
Gonzalo Montiel,Sevilla,ESP-La Liga,2223,Defensa / Suplente,0,3,8,1
Isco,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,0,2,5,0
Ivan Rakitic,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,1,3,3,1
Iván Romero,Sevilla,ESP-La Liga,2223,Suplente,0,0,1,0
Jesús Corona,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,1,0,0,0
Jesús Navas,Sevilla,ESP-La Liga,2223,Defensa / Delantero / Centrocampista / Suplente,0,0,5,0
Joan Jordán,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,0,1,8,0
Karim Rekik,Sevilla,ESP-La Liga,2223,Defensa / Suplente,1,1,2,0
Kasper Dolberg,Sevilla,ESP-La Liga,2223,Delantero / Suplente,0,1,0,0
Kike Salas,Sevilla,ESP-La Liga,2223,Defensa / Suplente,1,1,1,1
Loic Bade,Sevilla,ESP-La Liga,2223,Defensa / Suplente,1,0,4,0
Lucas Ocampos,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,4,0,7,0
Manu Bueno,Sevilla,ESP-La Liga,2223,Centrocampista,0,0,0,0
Marcos Acuña,Sevilla,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,3,2,9,3
Marcão,Sevilla,ESP-La Liga,2223,Defensa / Suplente,0,0,2,0
Marko Dmitrovic,Sevilla,ESP-La Liga,2223,Portero / Suplente,0,0,1,0
Nemanja Gudelj,Sevilla,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,3,1,8,0
Nianzou Kouassi,Sevilla,ESP-La Liga,2223,Defensa / Suplente,1,0,1,1
Pape Alassane Gueye,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,1,3,2,3
Pedro Ortiz,Sevilla,ESP-La Liga,2223,Suplente,0,0,0,0
Rafa Mir,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,6,0,1,0
Suso,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,2,4,1,0
Thomas Delaney,Sevilla,ESP-La Liga,2223,Centrocampista / Suplente,0,0,3,0
Youssef En-Nesyri,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,8,1,4,0
Óliver Torres,Sevilla,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,3,1,2,0
Alberto Mari,Valencia,ESP-La Liga,2223,Suplente,1,0,1,0
André Almeida,Valencia,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,2,4,3,0
Carlos Soler,Valencia,ESP-La Liga,2223,Centrocampista,1,0,0,0
Cenk Özkacar,Valencia,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Cristhian Mosquera,Valencia,ESP-La Liga,2223,Defensa / Suplente,0,0,0,0
Diego López,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,3,1,0,0
Dimitri Foulquier,Valencia,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,2,4,0
Edinson Cavani,Valencia,ESP-La Liga,2223,Delantero / Suplente,5,2,6,0
Eray Cömert,Valencia,ESP-La Liga,2223,Defensa / Suplente,1,0,5,1
Fran Pérez,Valencia,ESP-La Liga,2223,Suplente,0,0,2,0
Gabriel,Valencia,ESP-La Liga,2223,Defensa / Suplente,1,0,2,2
Giorgi Mamardashvili,Valencia,ESP-La Liga,2223,Portero,0,0,3,0
Hugo Duro,Valencia,ESP-La Liga,2223,Delantero / Suplente,1,1,5,0
Hugo Guillamón,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,1,4,5,0
Ilaix Moriba,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,0,2,4,2
Javier Guerra,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,1,0,0,0
Jesús Vázquez,Valencia,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
José Gayá,Valencia,ESP-La Liga,2223,Defensa / Centrocampista,1,3,4,0
Justin Kluivert,Valencia,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,6,0,4,0
Marcos de Sousa,Valencia,ESP-La Liga,2223,Delantero / Suplente,1,0,1,1
Maxi Gómez,Valencia,ESP-La Liga,2223,Suplente,0,0,0,0
Mouctar Diakhaby,Valencia,ESP-La Liga,2223,Defensa / Suplente,3,0,5,1
Nico González,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,1,1,2,0
Samu Castillejo,Valencia,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,4,0,7,0
Samuel Lino,Valencia,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,6,1,4,0
Thierry Correia,Valencia,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,0,5,0
Toni Lato,Valencia,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,1,0,1,0
Yunus Musah,Valencia,ESP-La Liga,2223,Centrocampista / Suplente,0,2,10,1
Aissa Mandi,Villarreal,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Alberto Moreno,Villarreal,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,1,7,0
Alberto del Moral,Villarreal,ESP-La Liga,2223,Suplente,0,0,0,0
Alfonso,Villarreal,ESP-La Liga,2223,Defensa / Suplente,0,3,5,0
Arnaut Danjuma Groeneveld,Villarreal,ESP-La Liga,2223,Delantero / Suplente,2,0,0,0
Daniel Parejo,Villarreal,ESP-La Liga,2223,Centrocampista,3,4,6,0
Diego Collado,Villarreal,ESP-La Liga,2223,Suplente,0,0,0,0
Etienne Capoue,Villarreal,ESP-La Liga,2223,Centrocampista / Suplente,3,0,4,0
Fernando Niño,Villarreal,ESP-La Liga,2223,Suplente,0,0,0,0
Filip Jorgensen,Villarreal,ESP-La Liga,2223,Portero,0,0,0,0
Francis Coquelin,Villarreal,ESP-La Liga,2223,Centrocampista / Suplente,1,0,2,0
Gerard Moreno,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,7,3,4,0
Gerónimo Rulli,Villarreal,ESP-La Liga,2223,Portero,0,0,1,0
Giovani Lo Celso,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,2,3,3,0
Haissem Hassan,Villarreal,ESP-La Liga,2223,Suplente,0,0,0,0
Jorge Cuenca,Villarreal,ESP-La Liga,2223,Defensa / Suplente,0,0,1,0
Jorge Pascual,Villarreal,ESP-La Liga,2223,Suplente,1,0,0,0
José Reina,Villarreal,ESP-La Liga,2223,Portero,0,0,2,0
Juan Foyth,Villarreal,ESP-La Liga,2223,Defensa / Suplente,1,0,6,0
Kiko Femenía,Villarreal,ESP-La Liga,2223,Defensa / Suplente,0,0,0,0
Mamadou Mbacke,Villarreal,ESP-La Liga,2223,Suplente,0,0,0,0
Manu Trigueros,Villarreal,ESP-La Liga,2223,Centrocampista / Suplente,0,1,2,1
Morales,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,7,0,2,0
Nicolas Jackson,Villarreal,ESP-La Liga,2223,Delantero / Suplente,12,4,4,1
Pau Torres,Villarreal,ESP-La Liga,2223,Defensa,1,0,10,0
Raúl Albiol,Villarreal,ESP-La Liga,2223,Defensa / Suplente,0,0,6,0
Samuel Chukwueze,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,6,5,1,0
Yeremi Pino,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,4,5,8,0
Álex Baena,Villarreal,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,6,2,11,1
Anthony Khelifa,Ajaccio,FRA-Ligue 1,2223,Suplente,0,0,0,0
Ben Touré,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Benjamin Leroy,Ajaccio,FRA-Ligue 1,2223,Portero,0,0,1,0
Bevic Moussiti-Oko,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,1,0,1,0
Clement Vidal,Ajaccio,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,1,0,5,1
Cyrille Bayala,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,1,1,3,1
Cédric Avinel,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,1,0,2,1
Fernand Mayembo,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,1,0
Florian Chabrolle,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,1,0
Francois-Joseph Sollacaro,Ajaccio,FRA-Ligue 1,2223,Portero,0,0,0,0
Ghjuvanni Quilichini,Ajaccio,FRA-Ligue 1,2223,Suplente,0,0,0,0
Ismael Diallo,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,9,1
Ivane Chegra,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,0,0
Jean Botué,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Kevin Spadanuda,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,0,1,3,0
Lebas da Silva,Ajaccio,FRA-Ligue 1,2223,Suplente,0,0,0,0
Mathieu Coutadeur,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,2,0
Mehdi Puch-Herrantz,Ajaccio,FRA-Ligue 1,2223,Suplente,0,0,0,0
Michael Barreto,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,1,1,1,0
Mickaël Alphonse,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,1
Mohamed Youcef Belaïli,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,6,5,5,0
Mohamed Youssouf,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,5,1
Mounaim El Idrissy,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,6,0,10,0
Moussa Djitté,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Moussa Soumano,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,1,0,3,0
Oumar Gonzalez,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,10,0
Qazim Laçi,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,0,0
Riad Nouri,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,1,1,3,0
Romain Hamouma,Ajaccio,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,2,2,1,2
Ruan,Ajaccio,FRA-Ligue 1,2223,Suplente,0,0,0,0
Thomas Mangani,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,1,1,4,1
Tony Strata,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,1,0
Vincent Marchetti,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,2,6,0
Yanis Cimignani,Ajaccio,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,0,0
Yoann Touzghar,Ajaccio,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,1
Youssouf Kone,Ajaccio,FRA-Ligue 1,2223,Defensa / Suplente,0,0,4,0
Abdallah Sima,Angers,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,5,1,0,0
Abdoulaye Bamba,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,0
Adrien Hunou,Angers,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,4,1,2,0
Amine Salama,Angers,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,3,1,1,0
Antonin Bobichon,Angers,FRA-Ligue 1,2223,Suplente,0,0,0,0
Azz-Eddine Ounahi,Angers,FRA-Ligue 1,2223,Centrocampista / Suplente,1,0,1,0
Batista Mendy,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista,0,0,6,1
Cédric Hountondji,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,7,0
Faouzi Ghoulam,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,0,0
Farid El Melali,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,0,0,1,0
Halid Sabanovic,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,2,0,1,1
Himad Abdelli,Angers,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,2,2,3,0
Ibrahim Amadou,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,0
Ibrahima Niane,Angers,FRA-Ligue 1,2223,Delantero / Suplente,2,0,4,0
Ilyés Chétti,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,1,0
Jason Mbock,Angers,FRA-Ligue 1,2223,Suplente,0,0,0,0
Jean Négoce,Angers,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Justin-Noel Kalumba,Angers,FRA-Ligue 1,2223,Defensa,0,0,0,0
Lilian Raolisoa,Angers,FRA-Ligue 1,2223,Suplente,1,0,0,0
Lois Diony,Angers,FRA-Ligue 1,2223,Delantero / Suplente,2,0,1,0
Marin Jakolis,Angers,FRA-Ligue 1,2223,Suplente,0,0,0,0
Miha Blazic,Angers,FRA-Ligue 1,2223,Defensa / Suplente,2,0,4,0
Nabil Bentaleb,Angers,FRA-Ligue 1,2223,Centrocampista / Suplente,4,4,5,1
Ousmane Camara,Angers,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,0
Paul Bernardoni,Angers,FRA-Ligue 1,2223,Portero,0,0,0,0
Pierrick Capelle,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,0,3,7,0
Sada Thioub,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,1,2,3,0
Sofiane Boufal,Angers,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,4,3,1,1
Souleyman Doumbia,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,0,0,2,1
Waniss Taibi,Angers,FRA-Ligue 1,2223,Centrocampista / Suplente,0,1,1,0
Yahia Fofana,Angers,FRA-Ligue 1,2223,Portero,0,0,2,0
Yan Valery,Angers,FRA-Ligue 1,2223,Defensa / Centrocampista,0,0,3,0
Zinédine Ould Khaled,Angers,FRA-Ligue 1,2223,Suplente,0,0,0,0
Akim Zedadka,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,1,0,6,0
Alexandre Coeff,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,0,1,0,0
Benoit Costil,Auxerre,FRA-Ligue 1,2223,Portero,0,0,0,0
Birama Touré,Auxerre,FRA-Ligue 1,2223,Centrocampista,2,0,3,0
Brayann Pereira,Auxerre,FRA-Ligue 1,2223,Defensa,0,0,0,0
Denys Bain,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,0,0,0,0
Donovan Léon,Auxerre,FRA-Ligue 1,2223,Portero,0,0,0,0
Gaetan Perrin,Auxerre,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,3,1,1,0
Gauthier Hein,Auxerre,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,2,0,1,0
Gaëtan Charbonnier,Auxerre,FRA-Ligue 1,2223,Delantero / Suplente,1,0,1,0
Gideon Mensah,Auxerre,FRA-Ligue 1,2223,Defensa,0,0,5,0
Hamza Sakhi,Auxerre,FRA-Ligue 1,2223,Centrocampista / Suplente,1,2,1,0
Han-Noah Massengo,Auxerre,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,3,0
Ionut Radu,Auxerre,FRA-Ligue 1,2223,Portero,0,0,0,0
Joia Nuno Da Costa,Auxerre,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,5,4,3,1
Jubal,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,3,1,7,0
Julian Jeanvier,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,1,0,3,1
Kays Ruiz-Atil,Auxerre,FRA-Ligue 1,2223,Centrocampista,0,0,1,0
Kenji-Van Boto,Auxerre,FRA-Ligue 1,2223,Defensa,0,0,0,0
Kévin Danois,Auxerre,FRA-Ligue 1,2223,Suplente,0,0,0,0
Lassine Sinayoko,Auxerre,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,1,2,0,1
M'Baye Niang,Auxerre,FRA-Ligue 1,2223,Delantero / Suplente,6,0,2,2
Mathias Autret,Auxerre,FRA-Ligue 1,2223,Centrocampista / Suplente,2,2,0,0
Matthis Abline,Auxerre,FRA-Ligue 1,2223,Delantero / Suplente,3,1,1,0
Ousmane Camara,Auxerre,FRA-Ligue 1,2223,Suplente,0,0,1,0
Paul Joly,Auxerre,FRA-Ligue 1,2223,Defensa,0,0,2,0
Quentin Bernard,Auxerre,FRA-Ligue 1,2223,Defensa,0,1,0,0
Rayan Raveloson,Auxerre,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,2,1,0,0
Rémy Dugimont,Auxerre,FRA-Ligue 1,2223,Suplente,0,1,1,0
Siriki Dembélé,Auxerre,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,1,0
Souleymane Isaak Touré,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,1,0,4,1
Théo Pellenard,Auxerre,FRA-Ligue 1,2223,Defensa / Suplente,0,0,0,0
Youssouf M'Changama,Auxerre,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,1,0
Achraf Dari,Brest,FRA-Ligue 1,2223,Defensa / Suplente,1,0,1,0
Alberth Elis,Brest,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,0,0
Axel Camblan,Brest,FRA-Ligue 1,2223,Suplente,0,0,0,0
Bradley Locko,Brest,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,0,0,3,1
Brendan Chardonnet,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,0,6,0
Christophe Herelle,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,0
Felix Lemarechal,Brest,FRA-Ligue 1,2223,Centrocampista / Suplente,0,0,1,0
Franck Honorat,Brest,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,6,5,1,0
Haris Belkebla,Brest,FRA-Ligue 1,2223,Defensa / Centrocampista / Suplente,2,0,3,0
Hianga'a M'Bock,Brest,FRA-Ligue 1,2223,Suplente,0,0,0,0
Hugo Magnetti,Brest,FRA-Ligue 1,2223,Centrocampista / Suplente,1,2,2,0
Irvin Cardona,Brest,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Islam Slimani,Brest,FRA-Ligue 1,2223,Delantero / Suplente,1,1,5,0
Jean-Kevin Duverne,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,0,2,0
Jere Uronen,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,1,0,0
Jeremy Le Douaron,Brest,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,10,3,1,0
Joaquín Blázquez,Brest,FRA-Ligue 1,2223,Portero,0,0,0,0
Karamoko Dembele,Brest,FRA-Ligue 1,2223,Suplente,0,0,0,0
Kenny Lala,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,2,4,0
Lilian Brassier,Brest,FRA-Ligue 1,2223,Defensa / Suplente,0,0,5,0
Mahdi Camara,Brest,FRA-Ligue 1,2223,Centrocampista / Suplente,2,0,4,1
Marco Bizot,Brest,FRA-Ligue 1,2223,Portero,0,0,4,0
Noah Fadiga,Brest,FRA-Ligue 1,2223,Defensa / Suplente,1,0,2,0
Pereira Lage,Brest,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,2,1,2,0
Pierre Lees-Melou,Brest,FRA-Ligue 1,2223,Centrocampista,5,5,10,1
Romain Del Castillo,Brest,FRA-Ligue 1,2223,Delantero / Centrocampista / Suplente,6,6,2,0
Steve Mounie,Brest,FRA-Ligue 1,2223,Delantero / Suplente,6,0,2,0
Tairyk Arconte,Brest,FRA-Ligue 1,2223,Delantero / Suplente,0,0,0,0
Aiman Maurer,Clermont Foot,FRA-Ligue 1,2223,Centrocampista / Suplente,0,1,0,0
Alidu Seidu,Clermont Foot,FRA-Ligue 1,2223,Defensa,0,0,10,1
