Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Óscar Trejo,Rayo Vallecano,ESP-La Liga,2425,Centrocampista / Suplente,1,0,1,0
Óscar Valentín,Rayo Vallecano,ESP-La Liga,2425,Centrocampista / Suplente,0,0,4,0
Abdessamad Ezzalzouli,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,2,2,2,0
Adrián,Real Betis,ESP-La Liga,2425,Portero,0,0,1,0
Aitor Ruibal,Real Betis,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,1,3,5,0
Antony,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,5,2,2,1
Assane Diao,Real Betis,ESP-La Liga,2425,Delantero / Suplente,1,2,0,0
Carlos Guirao,Real Betis,ESP-La Liga,2425,Centrocampista,0,0,0,0
Cédric Bakambu,Real Betis,ESP-La Liga,2425,Delantero / Suplente,2,2,3,0
Diego Llorente,Real Betis,ESP-La Liga,2425,Defensa / Suplente,2,0,4,0
Ezequiel Ávila,Real Betis,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,0,5,1
Francisco Vieites,Real Betis,ESP-La Liga,2425,Portero,0,0,0,0
Giovani Lo Celso,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,8,3,4,0
Héctor Bellerín,Real Betis,ESP-La Liga,2425,Defensa / Suplente,0,2,1,0
Isco,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,9,8,5,0
Jesús Rodriguez,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,2,0,0,0
Johnny Cardoso,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,3,1,4,0
Juan Camilo Hernández,Real Betis,ESP-La Liga,2425,Delantero / Suplente,5,1,0,0
Marc Bartra,Real Betis,ESP-La Liga,2425,Defensa / Suplente,2,1,2,0
Marc Roca,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,2,2,4,0
Mateo Flores,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,0,0,1,0
Nabil Fekir,Real Betis,ESP-La Liga,2425,Centrocampista,0,1,0,0
Natan,Real Betis,ESP-La Liga,2425,Defensa / Suplente,1,1,5,1
Nobel Mendy,Real Betis,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Pablo Fornals,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,2,0,2,0
Pablo García,Real Betis,ESP-La Liga,2425,Suplente,0,0,0,0
Ricardo Rodríguez,Real Betis,ESP-La Liga,2425,Defensa / Suplente,0,1,0,0
Rodrigo Sánchez,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,0,0,0,0
Romain Perraud,Real Betis,ESP-La Liga,2425,Defensa / Suplente,2,2,8,1
Rui Silva,Real Betis,ESP-La Liga,2425,Portero,0,0,1,0
Sergi Altimira,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,0,1,4,0
Sergio Arribas,Real Betis,ESP-La Liga,2425,Defensa,0,0,0,0
Vitor Roque,Real Betis,ESP-La Liga,2425,Delantero / Suplente,4,0,4,0
William Carvalho,Real Betis,ESP-La Liga,2425,Centrocampista / Suplente,0,0,1,0
Youssouf Sabaly,Real Betis,ESP-La Liga,2425,Defensa / Suplente,0,1,1,0
Ángel Ortiz,Real Betis,ESP-La Liga,2425,Defensa / Suplente,0,1,0,0
Andriy Lunin,Real Madrid,ESP-La Liga,2425,Portero,0,1,0,0
Antonio Rüdiger,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,0,3,0
Arda Güler,Real Madrid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,3,4,1,0
Aurelien Tchouameni,Real Madrid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,0,5,0
Brahim Diaz,Real Madrid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,4,2,0,0
Chema Andres,Real Madrid,ESP-La Liga,2425,Suplente,0,0,0,0
Dani Ceballos,Real Madrid,ESP-La Liga,2425,Centrocampista / Suplente,0,0,4,0
Daniel Carvajal,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,1,0,1,0
Daniel Yáñez,Real Madrid,ESP-La Liga,2425,Suplente,0,0,0,0
David Alaba,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Eder Militão,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,1,1,2,0
Eduardo Camavinga,Real Madrid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,1,2,2,0
Endrick,Real Madrid,ESP-La Liga,2425,Delantero / Suplente,1,0,1,0
Federico Valverde,Real Madrid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,6,4,4,0
Ferland Mendy,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,1,1,0
Fran García,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,2,0,0
Francisco González,Real Madrid,ESP-La Liga,2425,Portero,0,0,0,0
Gonzalo García,Real Madrid,ESP-La Liga,2425,Suplente,0,1,0,0
Jacobo Ramón,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,1,0,1,0
Jesús Vallejo,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,1,0,0
Jude Bellingham,Real Madrid,ESP-La Liga,2425,Centrocampista / Suplente,9,8,5,1
Kylian Mbappe-Lottin,Real Madrid,ESP-La Liga,2425,Delantero,31,3,3,1
Lorenzo Aguado,Real Madrid,ESP-La Liga,2425,Suplente,0,0,0,0
Lucas Vázquez,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,1,5,4,0
Luka Modric,Real Madrid,ESP-La Liga,2425,Centrocampista / Suplente,2,6,7,0
Raúl,Real Madrid,ESP-La Liga,2425,Defensa / Suplente,0,1,3,0
Rodrygo,Real Madrid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,6,5,0,0
Thibaut Courtois,Real Madrid,ESP-La Liga,2425,Portero,0,0,1,0
Vinícius Júnior,Real Madrid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,11,8,8,1
Víctor Muñoz,Real Madrid,ESP-La Liga,2425,Suplente,0,0,0,0
Aihen Muñoz,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,0,5,0
Ander Barrenetxea,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,1,3,6,0
Aritz Elustondo,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,0,3,1
Arkaitz Mariezkurrena,Real Sociedad,ESP-La Liga,2425,Delantero / Suplente,2,0,1,0
Arsen Zakharyan,Real Sociedad,ESP-La Liga,2425,Centrocampista / Suplente,1,0,0,0
Beñat Turrientes,Real Sociedad,ESP-La Liga,2425,Centrocampista / Suplente,0,0,4,0
Brais Méndez,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,3,2,4,0
Daniel Díaz,Real Sociedad,ESP-La Liga,2425,Suplente,0,0,0,0
Hamari Traore,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,1,2,0
Igor Zubeldia,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,0,6,1
Javier López,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,0,4,0
Jon Ander Olasagasti,Real Sociedad,ESP-La Liga,2425,Centrocampista / Suplente,1,1,2,0
Jon Aramburu,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,1,1,8,0
Jon Magunacelaya,Real Sociedad,ESP-La Liga,2425,Suplente,0,0,0,0
Jon Martín,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,1,2,0
Jon Pacheco Dozagarat,Real Sociedad,ESP-La Liga,2425,Defensa / Suplente,0,0,3,0
Luka Sucic,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,1,1,4,0
Luken Beitia,Real Sociedad,ESP-La Liga,2425,Suplente,0,0,0,0
Martín Zubimendi,Real Sociedad,ESP-La Liga,2425,Centrocampista / Suplente,2,1,6,0
Mikel Oyarzabal,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,9,3,4,1
Naif Aguerd,Real Sociedad,ESP-La Liga,2425,Defensa,0,0,4,0
Orri Óskarsson,Real Sociedad,ESP-La Liga,2425,Delantero / Suplente,3,0,1,0
Pablo Marín,Real Sociedad,ESP-La Liga,2425,Centrocampista / Suplente,1,2,3,0
Remiro,Real Sociedad,ESP-La Liga,2425,Portero,0,0,0,0
Sergio Gómez,Real Sociedad,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,2,5,4,0
Sheraldo Becker,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,1,1,1
Takefusa Kubo,Real Sociedad,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,5,0,5,0
Umar Sadiq,Real Sociedad,ESP-La Liga,2425,Delantero / Suplente,5,0,5,0
Unai Marrero,Real Sociedad,ESP-La Liga,2425,Portero,0,0,0,0
Álvaro Odriozola,Real Sociedad,ESP-La Liga,2425,Suplente,0,0,1,0
Adam Aznou,Real Valladolid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Adrián Arnu,Real Valladolid,ESP-La Liga,2425,Suplente,0,0,0,0
Amath Diedhiou,Real Valladolid,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,0,1,1,0
André Ferreira,Real Valladolid,ESP-La Liga,2425,Portero,0,0,0,0
Antonio Candela,Real Valladolid,ESP-La Liga,2425,Defensa,0,0,1,0
Anuar Mohamed,Real Valladolid,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,2,0,7,0
Arnau Rafús,Real Valladolid,ESP-La Liga,2425,Portero,0,0,0,0
Cenk Özkacar,Real Valladolid,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Chuki,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,0,1,0
Darwin Machís,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,0,1,0,0
David Torres,Real Valladolid,ESP-La Liga,2425,Defensa / Suplente,0,0,5,0
Eray Cömert,Real Valladolid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,0,6,0
Florian Grillitsch,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,0,0,1,0
Henrique,Real Valladolid,ESP-La Liga,2425,Defensa / Suplente,0,0,0,0
Iago Parente,Real Valladolid,ESP-La Liga,2425,Defensa,0,0,0,0
Ibrahim Alani,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,0,0,0,0
Iván Sánchez,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,1,4,0
Javi Sánchez,Real Valladolid,ESP-La Liga,2425,Defensa,2,0,6,0
Juan Latasa,Real Valladolid,ESP-La Liga,2425,Delantero / Suplente,3,0,6,1
Juma Bah,Real Valladolid,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Karl Hein,Real Valladolid,ESP-La Liga,2425,Portero,0,0,0,0
Kenedy,Real Valladolid,ESP-La Liga,2425,Suplente,0,0,0,0
Kike Pérez,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,2,0,6,0
Lucas Rosa,Real Valladolid,ESP-La Liga,2425,Defensa,0,1,6,0
Luis Pérez,Real Valladolid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Mamadou Sylla,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,5,1,5,0
Marcos de Sousa,Real Valladolid,ESP-La Liga,2425,Delantero / Suplente,1,2,5,0
Mario Maroto,Real Valladolid,ESP-La Liga,2425,Suplente,0,1,0,0
Mario Martín,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,0,1,6,3
Raul Moro,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,4,5,2,0
Raúl Chasco,Real Valladolid,ESP-La Liga,2425,Defensa / Suplente,0,0,0,0
Selim Amallah,Real Valladolid,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,3,1,6,0
Stanko Juric,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,0,0,5,1
Tamás Nikitscher,Real Valladolid,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Víctor Meseguer,Real Valladolid,ESP-La Liga,2425,Centrocampista / Suplente,0,0,1,0
Xavi Moreno,Real Valladolid,ESP-La Liga,2425,Delantero,0,0,0,0
Adrià Pedrosa,Sevilla,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,1,1,7,0
Akor Adams,Sevilla,ESP-La Liga,2425,Delantero / Suplente,0,0,0,0
Albert Sambi Lokonga,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,0,2,4,0
Chidera Ejuke,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,1,0,0
Darío Benavides,Sevilla,ESP-La Liga,2425,Suplente,0,0,1,0
Diego Hormigo,Sevilla,ESP-La Liga,2425,Centrocampista,0,0,0,0
Djibril Sow,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,2,1,5,0
Dodi Lukebakio,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,11,2,3,1
García Pascual,Sevilla,ESP-La Liga,2425,Delantero / Suplente,1,0,0,0
Gonzalo Montiel,Sevilla,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Isaac Romero,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,4,2,10,1
Israel Domínguez,Sevilla,ESP-La Liga,2425,Suplente,0,0,0,0
Jesús Navas,Sevilla,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,1,0,0,0
José Ángel Carmona,Sevilla,ESP-La Liga,2425,Defensa,0,0,11,0
Juanlu Sanchez,Sevilla,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,4,4,4,1
Kelechi Iheanacho,Sevilla,ESP-La Liga,2425,Delantero / Suplente,0,0,0,0
Kike Salas,Sevilla,ESP-La Liga,2425,Defensa / Suplente,3,2,6,0
Leandro Antonetti,Sevilla,ESP-La Liga,2425,Suplente,0,0,0,0
Loic Bade,Sevilla,ESP-La Liga,2425,Defensa / Suplente,1,1,7,1
Lucas Ocampos,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista,0,1,0,0
Lucien Agoume,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,1,3,5,1
Manu Bueno,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,1,0,0,0
Marcão,Sevilla,ESP-La Liga,2425,Defensa / Suplente,0,0,4,1
Mateo Mejia,Sevilla,ESP-La Liga,2425,Suplente,0,0,0,0
Nemanja Gudelj,Sevilla,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,1,1,6,0
Nianzou Kouassi,Sevilla,ESP-La Liga,2425,Defensa,0,0,1,1
Peque,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,1,1,1,0
Ramón Martínez,Sevilla,ESP-La Liga,2425,Defensa / Suplente,1,0,0,0
Ruben Vargas,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,2,1,0,0
Saúl Ñíguez,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,1,6,8,1
Stanis Idumbo Muzambo,Sevilla,ESP-La Liga,2425,Centrocampista / Suplente,1,1,0,0
Suso,Sevilla,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,0,2,3,0
Valentín Barco,Sevilla,ESP-La Liga,2425,Defensa / Suplente,0,0,0,0
Álvaro Fernández,Sevilla,ESP-La Liga,2425,Portero / Suplente,0,0,2,0
Álvaro Pascual,Sevilla,ESP-La Liga,2425,Suplente,0,0,1,0
Ørjan Nyland,Sevilla,ESP-La Liga,2425,Portero,0,0,2,0
Alberto Mari,Valencia,ESP-La Liga,2425,Suplente,0,0,0,0
André Almeida,Valencia,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,0,4,2,0
Cristhian Mosquera,Valencia,ESP-La Liga,2425,Defensa,1,0,6,0
César Tárrega,Valencia,ESP-La Liga,2425,Defensa,2,0,7,0
Dani Gómez,Valencia,ESP-La Liga,2425,Delantero / Suplente,2,0,0,0
David Otorbi,Valencia,ESP-La Liga,2425,Suplente,0,0,0,0
Diego López,Valencia,ESP-La Liga,2425,Defensa / Delantero / Centrocampista / Suplente,8,5,3,0
Dimitri Foulquier,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,1,6,0
Enzo Barrenechea,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,1,2,6,0
Fran Pérez,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,0,0,1,0
German Valera,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,0,0,0,0
Giorgi Mamardashvili,Valencia,ESP-La Liga,2425,Portero,0,0,2,0
Hugo Duro,Valencia,ESP-La Liga,2425,Delantero / Suplente,11,2,5,0
Hugo Guillamón,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,0,0,2,0
Iker Córdoba,Valencia,ESP-La Liga,2425,Suplente,0,0,0,0
Iván Jaime,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,0,0,0,0
Javier Guerra,Valencia,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,3,3,5,0
Jesús Vázquez,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,0,3,0
José Gayá,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,1,7,0
Martín Tejón,Valencia,ESP-La Liga,2425,Suplente,0,0,0,0
Max Aarons,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,0,2,0
Maximiliano Caufriez,Valencia,ESP-La Liga,2425,Defensa,0,0,0,0
Mouctar Diakhaby,Valencia,ESP-La Liga,2425,Defensa / Suplente,2,0,0,0
Pepelu,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,2,1,8,1
Rafa Mir,Valencia,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,1,2,4,0
Rodrigo Abajas,Valencia,ESP-La Liga,2425,Defensa,0,0,1,0
Sergi Canos,Valencia,ESP-La Liga,2425,Centrocampista / Suplente,0,1,3,0
Stole Dimitrievski,Valencia,ESP-La Liga,2425,Portero,0,0,1,0
Thierry Correia,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Yarek Gasiorowski,Valencia,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Alfonso,Villarreal,ESP-La Liga,2425,Defensa / Centrocampista / Suplente,0,2,0,0
Arnau Solà,Villarreal,ESP-La Liga,2425,Suplente,0,0,0,0
Ayoze Pérez,Villarreal,ESP-La Liga,2425,Delantero / Suplente,19,2,4,0
Daniel Parejo,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,3,3,8,0
Daniel Requena,Villarreal,ESP-La Liga,2425,Suplente,0,0,0,0
Denis Suárez,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,1,1,0,0
Diego Conde,Villarreal,ESP-La Liga,2425,Portero,0,1,2,0
Eric Bailly,Villarreal,ESP-La Liga,2425,Defensa / Suplente,0,0,2,1
Etta Eyong,Villarreal,ESP-La Liga,2425,Suplente,1,0,0,0
Gerard Moreno,Villarreal,ESP-La Liga,2425,Delantero / Suplente,3,2,0,0
Ilias Akhomach,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,1,0,1,0
Juan Foyth,Villarreal,ESP-La Liga,2425,Defensa / Suplente,1,0,4,0
Kiko Femenía,Villarreal,ESP-La Liga,2425,Defensa / Suplente,0,1,7,0
Logan Costa,Villarreal,ESP-La Liga,2425,Defensa / Suplente,2,1,3,0
Luiz Júnior,Villarreal,ESP-La Liga,2425,Portero / Suplente,0,0,2,0
Nicolas Pepe,Villarreal,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,3,6,3,0
Pape Alassane Gueye,Villarreal,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,4,0,4,2
Pau Navarro,Villarreal,ESP-La Liga,2425,Defensa / Suplente,0,0,1,0
Raúl Albiol,Villarreal,ESP-La Liga,2425,Defensa / Suplente,0,0,5,0
Santiago Comesaña,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,4,2,7,0
Sergi Cardona,Villarreal,ESP-La Liga,2425,Defensa / Suplente,1,7,11,0
Tajon Buchanan,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,1,2,2,0
Thiago Ojeda,Villarreal,ESP-La Liga,2425,Suplente,0,0,1,0
Thierno Barry,Villarreal,ESP-La Liga,2425,Delantero / Suplente,11,4,4,0
Willy Kambwala,Villarreal,ESP-La Liga,2425,Defensa / Suplente,0,0,1,1
Yeremi Pino,Villarreal,ESP-La Liga,2425,Centrocampista / Suplente,4,7,11,0
Álex Baena,Villarreal,ESP-La Liga,2425,Delantero / Centrocampista / Suplente,7,9,9,0
Abdoulaye Bamba,Angers,FRA-Ligue 1,2425,Defensa / Suplente,0,0,2,0
Ahmadou Bamba Dieng,Angers,FRA-Ligue 1,2425,Delantero / Suplente,3,0,1,0
Carlens Arcus,Angers,FRA-Ligue 1,2425,Defensa / Suplente,0,1,3,0
Cédric Hountondji,Angers,FRA-Ligue 1,2425,Defensa,0,0,0,0
Emmanuel Biumla,Angers,FRA-Ligue 1,2425,Defensa / Suplente,1,0,2,0
Enzo Caumont,Angers,FRA-Ligue 1,2425,Suplente,0,0,1,0
Esteban Lepaul,Angers,FRA-Ligue 1,2425,Delantero / Suplente,9,0,2,0
Farid El Melali,Angers,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,2,3,1,0
Florent Hanin,Angers,FRA-Ligue 1,2425,Defensa / Suplente,1,2,2,0
Haris Belkebla,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,0,1,1,0
Himad Abdelli,Angers,FRA-Ligue 1,2425,Delantero / Centrocampista,6,1,4,0
Ibrahima Niane,Angers,FRA-Ligue 1,2425,Delantero / Suplente,3,1,0,0
Jacques Ekomie,Angers,FRA-Ligue 1,2425,Defensa / Centrocampista / Suplente,0,0,1,0
Jean Eudes Aholou,Angers,FRA-Ligue 1,2425,Centrocampista,2,0,7,0
Jim Allevinah,Angers,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,1,3,3,0
Jordan Lefort,Angers,FRA-Ligue 1,2425,Defensa,0,1,3,0
Justin-Noel Kalumba,Angers,FRA-Ligue 1,2425,Suplente,0,0,0,0
Lanroy Machine,Angers,FRA-Ligue 1,2425,Suplente,0,0,0,0
Lilian Raolisoa,Angers,FRA-Ligue 1,2425,Defensa / Centrocampista / Suplente,0,3,1,2
Lois Diony,Angers,FRA-Ligue 1,2425,Suplente,0,0,0,0
Marius Courcoul,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,0,0
Melvin Zinga,Angers,FRA-Ligue 1,2425,Portero,0,0,0,0
Ousmane Camara,Angers,FRA-Ligue 1,2425,Defensa,0,0,1,0
Pierrick Capelle,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,4,0
Prosper Peter,Angers,FRA-Ligue 1,2425,Suplente,0,0,0,0
Sidiki Chérif,Angers,FRA-Ligue 1,2425,Delantero / Suplente,0,0,0,0
Yahia Fofana,Angers,FRA-Ligue 1,2425,Portero,0,0,4,0
Yassin Belkhdim,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,1,1,4,0
Zinedine Ferhat,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,2,0,1,0
Zinédine Ould Khaled,Angers,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,1,0
Ado Onaiwu,Auxerre,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,4,1,1,1
Ange-Loïc N’Gatta,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,1,0
Aristide Zossou,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,0,0
Assane Diousse,Auxerre,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,1,0
Ben Viadère,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,0,0
Clément Akpa,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,0,1,7,0
Donovan Léon,Auxerre,FRA-Ligue 1,2425,Portero,0,2,4,0
Elisha Owusu,Auxerre,FRA-Ligue 1,2425,Centrocampista,1,3,7,0
Eros Maddy,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,1,0
Florian Aye,Auxerre,FRA-Ligue 1,2425,Delantero / Suplente,2,0,0,0
Fredrik Oppegård,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,0,0,0,0
Gabriel Osho,Auxerre,FRA-Ligue 1,2425,Defensa,1,0,1,1
Gaetan Perrin,Auxerre,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,10,11,2,0
Gideon Mensah,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,0,1,2,0
Hamed Junior Traore,Auxerre,FRA-Ligue 1,2425,Delantero / Centrocampista,10,2,5,0
Han-Noah Massengo,Auxerre,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,5,0
Jubal,Auxerre,FRA-Ligue 1,2425,Defensa,6,0,7,0
Ki-Jana Hoever,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,1,2,2,1
Kévin Danois,Auxerre,FRA-Ligue 1,2425,Centrocampista / Suplente,0,0,1,0
Lassine Sinayoko,Auxerre,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,5,8,5,0
Lasso Coulibaly,Auxerre,FRA-Ligue 1,2425,Suplente,1,0,0,0
Paul Joly,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,0,1,3,1
Rayan Raveloson,Auxerre,FRA-Ligue 1,2425,Defensa / Centrocampista / Suplente,1,0,3,0
Rudy Matondo,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,1,0
Sinaly Diomande,Auxerre,FRA-Ligue 1,2425,Defensa / Suplente,3,2,6,0
Theo Bair,Auxerre,FRA-Ligue 1,2425,Delantero / Suplente,2,1,1,0
Théo De Percin,Auxerre,FRA-Ligue 1,2425,Portero,0,0,0,0
Théo Pellenard,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,0,0
Yoann Cisse,Auxerre,FRA-Ligue 1,2425,Suplente,0,0,0,0
Abdallah Sima,Brest,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,6,2,2,0
Axel Camblan,Brest,FRA-Ligue 1,2425,Suplente,0,0,0,0
Bradley Locko,Brest,FRA-Ligue 1,2425,Defensa / Suplente,0,0,1,0
Brendan Chardonnet,Brest,FRA-Ligue 1,2425,Defensa,1,0,6,0
Edimilson Fernandes,Brest,FRA-Ligue 1,2425,Defensa / Centrocampista / Suplente,0,1,1,0
Grégoire Coudert,Brest,FRA-Ligue 1,2425,Portero,0,0,0,0
Hamidou Makalou,Brest,FRA-Ligue 1,2425,Suplente,0,0,0,0
Hianga'a M'Bock,Brest,FRA-Ligue 1,2425,Suplente,0,0,0,0
Hugo Magnetti,Brest,FRA-Ligue 1,2425,Centrocampista / Suplente,1,0,5,0
Ibrahim Salah,Brest,FRA-Ligue 1,2425,Delantero / Centrocampista / Suplente,1,1,0,0
Jeremy Le Douaron,Brest,FRA-Ligue 1,2425,Delantero / Suplente,0,0,0,0
Jonas Martin,Brest,FRA-Ligue 1,2425,Centrocampista / Suplente,1,0,2,0
Jordan Amavi,Brest,FRA-Ligue 1,2425,Defensa / Suplente,0,0,2,0
Julien Le Cardinal,Brest,FRA-Ligue 1,2425,Defensa / Suplente,0,1,3,0
Justin Bourgault,Brest,FRA-Ligue 1,2425,Defensa,1,0,0,0
Kamory Doumbia,Brest,FRA-Ligue 1,2425,Centrocampista / Suplente,3,2,1,0
Kenny Lala,Brest,FRA-Ligue 1,2425,Defensa / Suplente,3,2,5,0
Luc Zogbe,Brest,FRA-Ligue 1,2425,Defensa / Suplente,0,0,2,0
