Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Pascal Stenzel,VfB Stuttgart,GER-Bundesliga,2324,Defensa / Suplente,0,5,1,1
Roberto Massimo,VfB Stuttgart,GER-Bundesliga,2324,Suplente,0,0,1,0
Samuele Di Benedetto,VfB Stuttgart,GER-Bundesliga,2324,Suplente,0,0,0,0
Serhou Guirassy,VfB Stuttgart,GER-Bundesliga,2324,Delantero / Suplente,28,3,0,0
Silas Wamangituka,VfB Stuttgart,GER-Bundesliga,2324,Centrocampista / Suplente,5,2,0,0
Waldemar Anton,VfB Stuttgart,GER-Bundesliga,2324,Defensa / Suplente,0,3,7,0
Woo-Yeong Jeong,VfB Stuttgart,GER-Bundesliga,2324,Centrocampista / Suplente,2,3,1,0
Amos Pieper,Werder Bremen,GER-Bundesliga,2324,Defensa,0,0,0,0
Anthony Jung,Werder Bremen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,1,0,3,1
Christian Groß,Werder Bremen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,1,1,0
Dawid Kownacki,Werder Bremen,GER-Bundesliga,2324,Delantero / Suplente,0,0,0,0
Felix Agu,Werder Bremen,GER-Bundesliga,2324,Defensa / Suplente,0,0,2,0
Ilia Gruev,Werder Bremen,GER-Bundesliga,2324,Suplente,0,0,0,0
Isak Hansen-Aaröen,Werder Bremen,GER-Bundesliga,2324,Suplente,0,0,1,0
Jens Stage,Werder Bremen,GER-Bundesliga,2324,Centrocampista / Suplente,3,1,5,1
Jiri Pavlenka,Werder Bremen,GER-Bundesliga,2324,Portero,0,0,0,0
Joel Imasuen,Werder Bremen,GER-Bundesliga,2324,Suplente,0,0,0,0
Julián Malatini,Werder Bremen,GER-Bundesliga,2324,Defensa / Suplente,1,0,1,0
Justin Njinmah,Werder Bremen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,6,2,1,0
Leon Opitz,Werder Bremen,GER-Bundesliga,2324,Suplente,0,0,0,0
Leonardo Bittencourt,Werder Bremen,GER-Bundesliga,2324,Centrocampista / Suplente,1,2,8,0
Marco Friedl,Werder Bremen,GER-Bundesliga,2324,Defensa,1,0,6,0
Marvin Ducksch,Werder Bremen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,12,9,8,0
Michael Zetterer,Werder Bremen,GER-Bundesliga,2324,Portero,0,0,2,0
Milos Veljkovic,Werder Bremen,GER-Bundesliga,2324,Defensa / Suplente,2,1,2,0
Mitchell Weiser,Werder Bremen,GER-Bundesliga,2324,Defensa / Centrocampista,3,7,5,0
Naby Keita,Werder Bremen,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,2,0
Nick Woltemade,Werder Bremen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,0,1,0
Nicolai Rapp,Werder Bremen,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Niklas Stark,Werder Bremen,GER-Bundesliga,2324,Defensa / Suplente,2,0,5,0
Oliver Burke,Werder Bremen,GER-Bundesliga,2324,Suplente,0,0,0,0
Olivier Deman,Werder Bremen,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,2,1,5,0
Romano Schmid,Werder Bremen,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,4,6,5,0
Santos Borré,Werder Bremen,GER-Bundesliga,2324,Delantero / Suplente,4,0,0,0
Senne Lynen,Werder Bremen,GER-Bundesliga,2324,Centrocampista / Suplente,0,3,6,0
Skelly Alvero,Werder Bremen,GER-Bundesliga,2324,Centrocampista / Suplente,1,0,1,0
Amin Sarr,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Aster Vranckx,Wolfsburg,GER-Bundesliga,2324,Centrocampista / Suplente,0,0,6,0
Bennit Bröger,Wolfsburg,GER-Bundesliga,2324,Suplente,0,0,0,0
Bote Baku,Wolfsburg,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,1,0,4,0
Cédric Zesiger,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,0,0,5,0
Dzenan Pejcinovic,Wolfsburg,GER-Bundesliga,2324,Suplente,0,0,1,0
Jakub Kaminski,Wolfsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,0,2,0,0
Joakim Maehle,Wolfsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,2,3,5,0
Jonas Wind,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,11,7,3,0
Kevin Paredes,Wolfsburg,GER-Bundesliga,2324,Defensa / Delantero / Centrocampista / Suplente,3,0,4,0
Kilian Fischer,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Koen Casteels,Wolfsburg,GER-Bundesliga,2324,Portero,0,0,2,0
Kofi Amoako,Wolfsburg,GER-Bundesliga,2324,Suplente,0,0,0,0
Lovro Majer,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,5,5,5,0
Lukas Nmecha,Wolfsburg,GER-Bundesliga,2324,Suplente,1,0,0,0
Mattias Svanberg,Wolfsburg,GER-Bundesliga,2324,Centrocampista / Suplente,1,3,8,0
Maxence Lacroix,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,4,1,3,3
Maximilian Arnold,Wolfsburg,GER-Bundesliga,2324,Centrocampista / Suplente,2,1,9,0
Moritz Jenz,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,0,1,5,1
Nicolas Cozza,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,0,0,1,0
Patrick Wimmer,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,2,0,3,1
Pavao Pervan,Wolfsburg,GER-Bundesliga,2324,Portero,0,0,1,0
Rogerio,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,1,0,0,0
Sebastiaan Bornauw,Wolfsburg,GER-Bundesliga,2324,Defensa / Suplente,0,0,5,0
Tiago Tomás,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,1,1,3,0
Václav Cerny,Wolfsburg,GER-Bundesliga,2324,Delantero / Centrocampista / Suplente,4,0,2,0
Yannick Gerhardt,Wolfsburg,GER-Bundesliga,2324,Defensa / Centrocampista / Suplente,2,1,5,0
Alejandro Jiménez,AC Milan,ITA-Serie A,2324,Suplente,0,0,1,0
Alessandro Florenzi,AC Milan,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,4,5,0
Antonio Mirante,AC Milan,ITA-Serie A,2324,Portero,0,0,0,0
Chaka Traorè,AC Milan,ITA-Serie A,2324,Suplente,1,0,0,0
Christian Pulisic,AC Milan,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,12,8,2,0
Davide Bartesaghi,AC Milan,ITA-Serie A,2324,Suplente,0,0,0,0
Davide Calabria,AC Milan,ITA-Serie A,2324,Defensa / Suplente,1,3,3,2
Fikayo Tomori,AC Milan,ITA-Serie A,2324,Defensa / Suplente,4,0,6,1
Filippo Terracciano,AC Milan,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,1,2,0
Francesco Camarda,AC Milan,ITA-Serie A,2324,Suplente,0,0,0,0
Ismael Bennacer,AC Milan,ITA-Serie A,2324,Centrocampista / Suplente,2,2,2,0
Jan-Carlo Simic,AC Milan,ITA-Serie A,2324,Suplente,1,0,0,0
Kevin Zeroli,AC Milan,ITA-Serie A,2324,Suplente,0,0,0,0
Lapo Francesco Maria Nava,AC Milan,ITA-Serie A,2324,Suplente,0,0,0,0
Luka Jovic,AC Milan,ITA-Serie A,2324,Delantero / Suplente,6,1,2,1
Luka Romero,AC Milan,ITA-Serie A,2324,Suplente,0,0,1,0
Malick Thiaw,AC Milan,ITA-Serie A,2324,Defensa / Suplente,0,1,5,1
Marco Pellegrino,AC Milan,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Marco Sportiello,AC Milan,ITA-Serie A,2324,Portero,0,0,0,0
Matteo Gabbia,AC Milan,ITA-Serie A,2324,Defensa / Suplente,2,1,5,0
Mattia Caldara,AC Milan,ITA-Serie A,2324,Suplente,0,0,0,0
Mike Maignan,AC Milan,ITA-Serie A,2324,Portero,0,1,1,1
Noah Okafor,AC Milan,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,6,2,1,0
Olivier Giroud,AC Milan,ITA-Serie A,2324,Delantero / Suplente,15,8,1,1
Pierre Kalulu Kyatengwa,AC Milan,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Rade Krunic,AC Milan,ITA-Serie A,2324,Centrocampista / Suplente,0,0,3,0
Rafael Leão,AC Milan,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,9,9,5,0
Ruben Loftus-Cheek,AC Milan,ITA-Serie A,2324,Centrocampista / Suplente,6,1,5,0
Samuel Chukwueze,AC Milan,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,3,1,0
Simon Kjaer,AC Milan,ITA-Serie A,2324,Defensa / Suplente,0,1,1,0
Theo Hernández,AC Milan,ITA-Serie A,2324,Defensa / Suplente,5,4,11,1
Tijjani Reijnders,AC Milan,ITA-Serie A,2324,Centrocampista / Suplente,3,3,8,0
Tommaso Pobega,AC Milan,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,0,0,0
Yacine Adli,AC Milan,ITA-Serie A,2324,Centrocampista / Suplente,1,2,3,0
Yunus Musah,AC Milan,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,2,5,0
Ademola Lookman,Atalanta,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,11,7,4,0
Aleksey Miranchuk,Atalanta,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,5,1,0
Berat Gjimshiti,Atalanta,ITA-Serie A,2324,Defensa / Suplente,0,1,5,0
Charles De Ketelaere,Atalanta,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,10,8,1,0
Davide Zappacosta,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,2,1,5,0
Duván Zapata,Atalanta,ITA-Serie A,2324,Delantero / Suplente,13,4,2,0
El Bilal Touré,Atalanta,ITA-Serie A,2324,Delantero / Suplente,2,0,2,0
Emil Holm,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,1,5,0
Francesco Rossi,Atalanta,ITA-Serie A,2324,Suplente,0,0,0,0
Gianluca Scamacca,Atalanta,ITA-Serie A,2324,Delantero / Suplente,12,6,1,0
Giorgio Scalvini,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,3,3,0
Giovanni Bonfanti,Atalanta,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Hans Hateboer,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,1,5,0
Isak Hien,Atalanta,ITA-Serie A,2324,Defensa / Suplente,0,1,4,1
José Luis Palomino,Atalanta,ITA-Serie A,2324,Suplente,0,0,0,0
Juan Musso,Atalanta,ITA-Serie A,2324,Portero,0,0,0,0
Leonardo Mendicino,Atalanta,ITA-Serie A,2324,Suplente,0,0,0,0
Luis Muriel,Atalanta,ITA-Serie A,2324,Delantero / Suplente,2,1,0,0
Marco Carnesecchi,Atalanta,ITA-Serie A,2324,Portero,0,0,0,0
Mario Pasalic,Atalanta,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,6,6,3,0
Marten de Roon,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,5,10,0
Matteo Ruggeri,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,4,3,0
Mitchel Bakker,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,0,1,0
Nadir Zortea,Atalanta,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,2,5,4,0
Ndary Adopo,Atalanta,ITA-Serie A,2324,Suplente,0,1,0,0
Rafael Toloi,Atalanta,ITA-Serie A,2324,Defensa / Suplente,0,0,4,1
Sead Kolasinac,Atalanta,ITA-Serie A,2324,Defensa / Suplente,1,0,4,0
Teun Koopmeiners,Atalanta,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,12,5,5,0
Éderson,Atalanta,ITA-Serie A,2324,Centrocampista / Suplente,6,1,8,0
Alexis Saelemaekers,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,2,4,1
Charalampos Lykogiannis,Bologna,ITA-Serie A,2324,Defensa / Suplente,2,1,3,0
Dan Ndoye,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,4,0
Federico Ravaglia,Bologna,ITA-Serie A,2324,Portero,0,0,0,0
Giovanni Fabbian,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,2,4,0
Jens Odgaard,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,0,1,0
Jesper Karlsson,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Jhon Lucumí,Bologna,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Joshua Zirkzee,Bologna,ITA-Serie A,2324,Delantero / Suplente,12,4,8,0
Kacper Urbanski,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,1,3,0
Kevin Bonifazi,Bologna,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Lewis Ferguson,Bologna,ITA-Serie A,2324,Centrocampista,6,3,8,0
Lorenzo De Silvestri,Bologna,ITA-Serie A,2324,Defensa / Suplente,2,0,0,0
Lukasz Skorupski,Bologna,ITA-Serie A,2324,Portero,0,0,2,0
Michel Aebischer,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,0,1,8,0
Nicola Bagnolini,Bologna,ITA-Serie A,2324,Suplente,0,0,0,0
Nicolás Domínguez,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,0,0,0,0
Nikola Moro,Bologna,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,0,0,0
Oussama El Azzouzi,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,2,2,4,0
Remo Freuler,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,1,1,9,0
Riccardo Calafiori,Bologna,ITA-Serie A,2324,Defensa / Suplente,2,5,3,0
Riccardo Orsolini,Bologna,ITA-Serie A,2324,Centrocampista / Suplente,10,2,2,0
Sam Beukema,Bologna,ITA-Serie A,2324,Defensa / Suplente,1,1,4,1
Santiago Castro,Bologna,ITA-Serie A,2324,Delantero / Suplente,1,1,1,0
Stefan Posch,Bologna,ITA-Serie A,2324,Defensa / Suplente,1,2,7,0
Sydney van Hooijdonk,Bologna,ITA-Serie A,2324,Delantero / Suplente,0,0,0,0
Tommaso Corazza,Bologna,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Victor Kristiansen,Bologna,ITA-Serie A,2324,Defensa / Suplente,0,3,5,0
Adam Obert,Cagliari,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Alberto Dossena,Cagliari,ITA-Serie A,2324,Defensa / Suplente,2,4,5,0
Alessandro Deiola,Cagliari,ITA-Serie A,2324,Centrocampista / Suplente,1,0,7,0
Alessandro Di Pardo,Cagliari,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Andrea Petagna,Cagliari,ITA-Serie A,2324,Delantero / Suplente,1,1,2,0
Antoine Makoumbou,Cagliari,ITA-Serie A,2324,Centrocampista,1,0,3,2
Boris Radunovic,Cagliari,ITA-Serie A,2324,Portero,0,0,0,0
Edoardo Goldaniga,Cagliari,ITA-Serie A,2324,Defensa / Suplente,0,0,3,0
Eldor Shomurodov,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,3,1,0
Gabriele Zappa,Cagliari,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,3,2,0
Gaetano Oristanio,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,1,1,0
Gianluca Gaetano,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,1,2,1
Gianluca Lapadula,Cagliari,ITA-Serie A,2324,Delantero / Suplente,3,1,3,0
Jakub Jankto,Cagliari,ITA-Serie A,2324,Centrocampista / Suplente,1,2,0,0
Kingstone Mutandwa,Cagliari,ITA-Serie A,2324,Suplente,1,0,0,0
Leonardo Pavoletti,Cagliari,ITA-Serie A,2324,Delantero / Suplente,4,1,4,0
Marco Mancosu,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Mateusz Wieteska,Cagliari,ITA-Serie A,2324,Defensa / Suplente,0,1,3,1
Matteo Prati,Cagliari,ITA-Serie A,2324,Centrocampista / Suplente,1,1,4,0
Nahitan Nández,Cagliari,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,2,3,7,0
Nicolas Viola,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,2,3,0
Pantelis Hatzidiakos,Cagliari,ITA-Serie A,2324,Defensa,0,0,1,0
Paulo Azzi,Cagliari,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Simone Aresti,Cagliari,ITA-Serie A,2324,Suplente,0,0,0,0
Simone Scuffet,Cagliari,ITA-Serie A,2324,Portero,0,0,3,0
Sulemana,Cagliari,ITA-Serie A,2324,Centrocampista / Suplente,2,0,4,0
Tommaso Augello,Cagliari,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,1,5,0
Yerry Mina,Cagliari,ITA-Serie A,2324,Defensa / Suplente,2,0,5,0
Zito,Cagliari,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,5,6,0
Alberto Cerri,Empoli,ITA-Serie A,2324,Delantero / Suplente,1,0,2,0
Alberto Grassi,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,0,1,4,1
Andrea Sodero,Empoli,ITA-Serie A,2324,Suplente,0,0,0,0
Ardian Ismajli,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,0,2,0
Bartosz Bereszynski,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,1,3,0
Daniel Maldini,Empoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,4,1,1,0
Elia Caprile,Empoli,ITA-Serie A,2324,Portero,0,0,0,0
Emmanuel Ekong,Empoli,ITA-Serie A,2324,Suplente,0,0,0,0
Emmanuel Gyasi,Empoli,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,1,2,9,0
Etrit Berisha,Empoli,ITA-Serie A,2324,Portero,0,0,0,0
Filippo Ranocchia,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,0,0,3,0
Francesco Caputo,Empoli,ITA-Serie A,2324,Delantero / Suplente,3,0,0,0
Giacomo Corona,Empoli,ITA-Serie A,2324,Suplente,0,0,0,0
Giuseppe Pezzella,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,0,4,0
Jacopo Fazzini,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,1,1,6,0
Liam Henderson,Empoli,ITA-Serie A,2324,Suplente,0,0,0,0
Liberato Cacace,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,1,6,0
M'Baye Niang,Empoli,ITA-Serie A,2324,Delantero / Suplente,6,1,1,0
Matteo Cancellieri,Empoli,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,4,2,7,0
Mattia Destro,Empoli,ITA-Serie A,2324,Delantero / Suplente,0,0,2,0
Nicolas Haas,Empoli,ITA-Serie A,2324,Centrocampista,0,0,1,0
Nicolò Cambiaghi,Empoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,3,0
Razvan Marin,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,0,3,3,0
Roberto Piccoli,Empoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,5,0,5,0
Samuele Perisan,Empoli,ITA-Serie A,2324,Portero,0,0,0,0
Sebastian Walukiewicz,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,0,6,0
Sebastiano Luperto,Empoli,ITA-Serie A,2324,Defensa,1,1,4,0
Simone Bastoni,Empoli,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,0,3,0
Steven Shpendi,Empoli,ITA-Serie A,2324,Delantero / Suplente,0,1,0,0
Szymon Zurkowski,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,4,0,4,0
Tommaso Baldanzi,Empoli,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,0,3,0
Tyronne Ebuehi,Empoli,ITA-Serie A,2324,Defensa / Suplente,0,1,0,0
Viktor Kovalenko,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,2,1,1,0
Youssef Maleh,Empoli,ITA-Serie A,2324,Centrocampista / Suplente,0,1,11,0
Alfred Duncan,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,2,5,2,0
Andrea Belotti,Fiorentina,ITA-Serie A,2324,Delantero / Suplente,6,2,1,0
Antonin Barak,Fiorentina,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,3,2,0
Arthur,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,2,3,2,0
Christian Kouamé,Fiorentina,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,1,0,0
Cristiano Biraghi,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,2,5,8,0
Dodô,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Fabiano Parisi,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,0,1,4,0
Gaetano Castrovilli,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,1,2,0,0
Giacomo Bonaventura,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,8,3,6,0
Gino Infantino,Fiorentina,ITA-Serie A,2324,Suplente,0,0,1,0
Jonathan Ikone,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,3,1,5,0
Josip Brekalo,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,1,0,0,0
Lorenzo Amatucci,Fiorentina,ITA-Serie A,2324,Suplente,0,0,0,0
Luca Ranieri,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,2,1,14,0
Lucas Beltrán,Fiorentina,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,6,2,6,0
Lucas Martínez Quarta,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,5,1,9,0
M'Bala Nzola,Fiorentina,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,3,2,0
Marco Faraoni,Fiorentina,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,2,5,0
Maxime Lopez,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,1
Michael Kayode,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,1,1,2,0
Nicolás González,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,12,2,1,0
Nikola Milenkovic,Fiorentina,ITA-Serie A,2324,Defensa / Suplente,0,0,4,0
Oliver Christensen,Fiorentina,ITA-Serie A,2324,Portero,0,0,0,0
Pietro Comuzzo,Fiorentina,ITA-Serie A,2324,Suplente,0,0,1,0
Pietro Terracciano,Fiorentina,ITA-Serie A,2324,Portero,0,0,3,0
Riccardo Sottil,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,2,3,1,0
Rolando Mandragora,Fiorentina,ITA-Serie A,2324,Centrocampista / Suplente,3,3,5,0
Tomasso Martinelli,Fiorentina,ITA-Serie A,2324,Portero,0,0,0,0
Abdou Harroui,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,3,3,2,0
Anthony Oyono,Frosinone,ITA-Serie A,2324,Defensa / Suplente,0,1,4,0
Arijon Ibrahimovic,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,1,1,0
Caleb Okoli,Frosinone,ITA-Serie A,2324,Defensa / Suplente,0,1,9,0
Demba Seck,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,0,0,1,0
Emanuele Valeri,Frosinone,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,1,3,0
Enzo Barrenechea,Frosinone,ITA-Serie A,2324,Centrocampista / Suplente,0,1,10,0
Farès Ghedjemis,Frosinone,ITA-Serie A,2324,Delantero / Suplente,0,0,1,0
Francesco Gelli,Frosinone,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,0,0,3,0
Gennaro Borrelli,Frosinone,ITA-Serie A,2324,Suplente,0,0,0,0
Giorgi Kvernadze,Frosinone,ITA-Serie A,2324,Suplente,0,0,0,0
Giuseppe Caso,Frosinone,ITA-Serie A,2324,Delantero / Suplente,0,0,2,0
Ilario Monterisi,Frosinone,ITA-Serie A,2324,Defensa / Suplente,2,2,1,0
Jaime Báez,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,1,0,1,0
Kaio Jorge,Frosinone,ITA-Serie A,2324,Delantero / Suplente,3,0,2,0
Karlo Lulic,Frosinone,ITA-Serie A,2324,Suplente,0,0,0,0
Luca Garritano,Frosinone,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Luca Mazzitelli,Frosinone,ITA-Serie A,2324,Centrocampista / Suplente,5,0,4,1
Luigi Canotto,Frosinone,ITA-Serie A,2324,Suplente,0,0,0,0
Marco Brescianini,Frosinone,ITA-Serie A,2324,Defensa / Delantero / Centrocampista / Suplente,4,2,1,0
Marvin Çuni,Frosinone,ITA-Serie A,2324,Delantero / Suplente,1,0,0,0
Mateus Lusuardi,Frosinone,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Matìas Soulè Malvano,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista,11,3,4,0
Mehdi Bourabia,Frosinone,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Michele Cerofolini,Frosinone,ITA-Serie A,2324,Portero / Suplente,0,0,1,0
Pol Lirola,Frosinone,ITA-Serie A,2324,Defensa / Suplente,2,1,1,0
Przemyslaw Szyminski,Frosinone,ITA-Serie A,2324,Suplente,0,0,0,0
Reinier,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,2,2,3,0
Riccardo Marchizza,Frosinone,ITA-Serie A,2324,Defensa,0,4,1,0
Simone Romagnoli,Frosinone,ITA-Serie A,2324,Defensa / Suplente,1,1,6,0
Stefano Turati,Frosinone,ITA-Serie A,2324,Portero,0,0,0,0
Walid Cheddira,Frosinone,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,7,1,0,0
Aarón Martín,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,1,2,1
Alan Matturro,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,0,0,0
Albert Gudmundsson,Genoa,ITA-Serie A,2324,Delantero / Centrocampista / Suplente,14,4,4,0
Alessandro Vogliacco,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,1,4,0
Berkan Kutlu,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
Caleb Ekuban,Genoa,ITA-Serie A,2324,Delantero / Suplente,4,1,0,0
Christos Papadopoulos,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
Daniele Sommariva,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
David Ankeye,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
Davide Biraschi,Genoa,ITA-Serie A,2324,Defensa,1,0,0,0
Djed Spence,Genoa,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Emil Bohinen,Genoa,ITA-Serie A,2324,Centrocampista / Suplente,0,0,1,0
Filip Jagiello,Genoa,ITA-Serie A,2324,Suplente,0,0,0,0
George Puscas,Genoa,ITA-Serie A,2324,Delantero / Suplente,0,0,0,0
Giorgio Cittadini,Genoa,ITA-Serie A,2324,Defensa / Suplente,0,0,1,0
Johan Vásquez,Genoa,ITA-Serie A,2324,Defensa / Centrocampista / Suplente,1,1,6,0
