Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Roberto Navarro,Real Sociedad,ESP-La Liga,2021,Suplente,0,0,0,0
Robin Le Normand,Real Sociedad,ESP-La Liga,2021,Defensa / Suplente,0,1,5,1
Urko Gonzalez,Real Sociedad,ESP-La Liga,2021,Centrocampista / Suplente,0,0,1,0
Willian José,Real Sociedad,ESP-La Liga,2021,Delantero / Suplente,3,1,0,0
Zaldúa,Real Sociedad,ESP-La Liga,2021,Defensa / Suplente,0,0,3,0
Bruno,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,1,0,8,0
Fabián Orellana,Real Valladolid,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,6,2,5,0
Fede San Emeterio,Real Valladolid,ESP-La Liga,2021,Centrocampista / Suplente,0,0,7,0
Javi Moyano,Real Valladolid,ESP-La Liga,2021,Defensa,0,0,0,0
Javi Sánchez,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,0,3,0
Jawad El Yamiq,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,1,6,0
Joaquín Fernández,Real Valladolid,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,0,8,0
Jordi Masip,Real Valladolid,ESP-La Liga,2021,Portero,0,0,3,0
Jota,Real Valladolid,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,1,0,1,0
Kike Pérez,Real Valladolid,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,0,3,0
Kiko Olivas,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Kuki Zalazar,Real Valladolid,ESP-La Liga,2021,Suplente,0,1,0,0
Luis Pérez,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Marcos de Sousa,Real Valladolid,ESP-La Liga,2021,Delantero / Suplente,4,1,3,0
Miguel Ángel Rubio,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,0,0,0
Míchel,Real Valladolid,ESP-La Liga,2021,Centrocampista / Suplente,2,0,3,0
Nacho,Real Valladolid,ESP-La Liga,2021,Defensa / Suplente,0,1,3,1
Oriol Rey,Real Valladolid,ESP-La Liga,2021,Suplente,0,0,0,0
Pablo Hervías,Real Valladolid,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,5,1,0
Raúl García,Real Valladolid,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,0,2,0
Roberto Jiménez,Real Valladolid,ESP-La Liga,2021,Portero,0,0,0,0
Roque Mesa,Real Valladolid,ESP-La Liga,2021,Centrocampista / Suplente,1,0,4,1
Rubén Alcaraz,Real Valladolid,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,0,10,0
Saidy Janko,Real Valladolid,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,1,4,0
Sergi Guardiola,Real Valladolid,ESP-La Liga,2021,Delantero / Suplente,1,2,5,0
Sergio Benito,Real Valladolid,ESP-La Liga,2021,Suplente,0,0,0,0
Shon Weissman,Real Valladolid,ESP-La Liga,2021,Delantero / Suplente,6,1,3,0
Toni Villa,Real Valladolid,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,2,0,2,0
Waldo Rubio,Real Valladolid,ESP-La Liga,2021,Centrocampista / Suplente,1,0,1,0
Óscar Plano,Real Valladolid,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,5,5,1,1
Andrés Fernández,SD Huesca,ESP-La Liga,2021,Portero,0,0,0,0
Borja,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,1,0,0,0
Dani Escriche,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,1,1,5,1
David Ferreiro,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,2,4,5,0
Denis Vavro,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Dimitrios Siovas,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,2,0,5,0
Eugeni,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,0,0,0,0
Gastón Silva,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,0,0,2,0
Idrissa Doumbia,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,0,0,4,0
Jaime Seoane,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,1,1,5,0
Javi Galán,SD Huesca,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,2,5,0
Javi Ontiveros,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,2,1,5,0
Joaquín Muñoz,SD Huesca,ESP-La Liga,2021,Suplente,0,0,0,0
Jorge Pulido,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,1,0,4,1
Juan Carlos,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,0,1,0,0
Kelechi Nwakali,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,0,0,1,0
Luisinho,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Mikel Rico,SD Huesca,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,4,2,0
Pablo Insúa,SD Huesca,ESP-La Liga,2021,Defensa / Suplente,0,0,9,0
Pablo Maffeo,SD Huesca,ESP-La Liga,2021,Defensa / Centrocampista,1,4,4,0
Pedro López,SD Huesca,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,1,2,0
Pedro Mosquera,SD Huesca,ESP-La Liga,2021,Centrocampista / Suplente,0,0,1,0
Rafa Mir,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,13,1,2,0
Sandro Ramírez,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,6,1,2,0
Sergio Gómez,SD Huesca,ESP-La Liga,2021,Defensa / Delantero / Centrocampista / Suplente,0,1,1,0
Shinji Okazaki,SD Huesca,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,1,1,1,0
Álvaro Fernández,SD Huesca,ESP-La Liga,2021,Portero,0,0,0,0
Aleix Vidal,Sevilla,ESP-La Liga,2021,Defensa / Suplente,0,1,2,0
Alejandro Gomez,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,3,1,0,0
Bono,Sevilla,ESP-La Liga,2021,Portero,1,0,3,0
Diego Carlos,Sevilla,ESP-La Liga,2021,Defensa / Suplente,1,0,9,1
Fernando,Sevilla,ESP-La Liga,2021,Centrocampista / Suplente,3,4,6,0
Franco Vázquez,Sevilla,ESP-La Liga,2021,Centrocampista / Suplente,1,0,1,0
Ivan Rakitic,Sevilla,ESP-La Liga,2021,Centrocampista / Suplente,4,2,4,0
Jesús Navas,Sevilla,ESP-La Liga,2021,Defensa,0,6,4,0
Joan Jordán,Sevilla,ESP-La Liga,2021,Centrocampista / Suplente,1,6,6,1
Jules Koundé,Sevilla,ESP-La Liga,2021,Defensa / Suplente,2,1,4,0
Karim Rekik,Sevilla,ESP-La Liga,2021,Defensa / Suplente,0,0,2,0
Lucas Ocampos,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,5,4,3,0
Luuk de Jong,Sevilla,ESP-La Liga,2021,Delantero / Suplente,4,0,3,0
Marcos Acuña,Sevilla,ESP-La Liga,2021,Defensa / Suplente,1,2,5,0
Munir,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,4,2,2,0
Nemanja Gudelj,Sevilla,ESP-La Liga,2021,Centrocampista / Suplente,0,0,8,0
Oussama Idrissi,Sevilla,ESP-La Liga,2021,Suplente,0,0,0,0
Sergi Gómez,Sevilla,ESP-La Liga,2021,Defensa,0,0,2,0
Sergio Escudero,Sevilla,ESP-La Liga,2021,Defensa / Suplente,1,0,3,0
Suso,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,3,4,2,0
Tomás Vaclik,Sevilla,ESP-La Liga,2021,Portero,0,0,0,0
Youssef En-Nesyri,Sevilla,ESP-La Liga,2021,Delantero / Suplente,18,0,2,0
Óliver Torres,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,3,2,0
Óscar Rodríguez,Sevilla,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,0,1,0
Carlos Soler,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,11,8,7,0
Christian Oliva,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,0,2,0,0
Cristiano Piccini,Valencia,ESP-La Liga,2021,Suplente,0,0,0,0
Daniel Wass,Valencia,ESP-La Liga,2021,Defensa / Centrocampista,4,1,8,0
Denis Cheryshev,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,0,3,3,0
Eliaquim Mangala,Valencia,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Ferro,Valencia,ESP-La Liga,2021,Defensa / Suplente,0,0,0,0
Gabriel,Valencia,ESP-La Liga,2021,Defensa,4,1,6,0
Gonçalo Guedes,Valencia,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,5,5,3,1
Guillem Molina,Valencia,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Hugo Guillamón,Valencia,ESP-La Liga,2021,Defensa / Suplente,1,0,8,0
Jason,Valencia,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,0,2,1
Jasper Cillessen,Valencia,ESP-La Liga,2021,Portero,0,0,0,0
Jaume,Valencia,ESP-La Liga,2021,Portero,0,0,1,0
José Gayá,Valencia,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,7,6,0
Kevin Gameiro,Valencia,ESP-La Liga,2021,Delantero / Suplente,4,1,0,0
Koba Koindredi,Valencia,ESP-La Liga,2021,Suplente,0,0,0,0
Lee Kang-In,Valencia,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,4,1,0
Manu Vallejo,Valencia,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,5,0,2,0
Maxi Gómez,Valencia,ESP-La Liga,2021,Delantero,7,1,5,1
Mouctar Diakhaby,Valencia,ESP-La Liga,2021,Defensa / Suplente,1,0,4,1
Patrick Cutrone,Valencia,ESP-La Liga,2021,Suplente,0,0,0,0
Thierry Correia,Valencia,ESP-La Liga,2021,Defensa / Suplente,1,1,4,1
Toni Lato,Valencia,ESP-La Liga,2021,Defensa / Suplente,1,0,3,0
Uros Racic,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,1,1,6,0
Vicente Esquerdo,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,0,0,1,0
Yunus Musah,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,1,0,2,0
Álex Blanco,Valencia,ESP-La Liga,2021,Centrocampista / Suplente,1,0,1,0
Alberto Moreno,Villarreal,ESP-La Liga,2021,Defensa / Suplente,0,0,0,0
Alfonso,Villarreal,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,1,2,8,0
Carlos Bacca,Villarreal,ESP-La Liga,2021,Delantero / Suplente,5,0,1,0
Daniel Parejo,Villarreal,ESP-La Liga,2021,Centrocampista,3,5,4,0
Estupiñán,Villarreal,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Etienne Capoue,Villarreal,ESP-La Liga,2021,Centrocampista / Suplente,1,0,5,1
Fernando Niño,Villarreal,ESP-La Liga,2021,Delantero / Suplente,3,0,1,0
Francis Coquelin,Villarreal,ESP-La Liga,2021,Centrocampista / Suplente,0,0,4,0
Gerard Moreno,Villarreal,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,23,7,3,0
Gerónimo Rulli,Villarreal,ESP-La Liga,2021,Portero,0,0,0,0
Jaume Costa,Villarreal,ESP-La Liga,2021,Defensa / Suplente,0,1,1,0
Juan Foyth,Villarreal,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,0,5,0
Manu Trigueros,Villarreal,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,1,6,6,1
Mario,Villarreal,ESP-La Liga,2021,Defensa / Suplente,0,2,3,0
Moi Gómez,Villarreal,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,4,0,1,0
Paco Alcácer,Villarreal,ESP-La Liga,2021,Delantero / Suplente,6,4,0,0
Pau Torres,Villarreal,ESP-La Liga,2021,Defensa,2,2,2,0
Raba,Villarreal,ESP-La Liga,2021,Centrocampista / Suplente,0,0,0,0
Ramiro Funes Mori,Villarreal,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
Raúl Albiol,Villarreal,ESP-La Liga,2021,Defensa,0,0,7,0
Rubén Peña,Villarreal,ESP-La Liga,2021,Defensa / Delantero / Centrocampista / Suplente,1,1,1,0
Samuel Chukwueze,Villarreal,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,4,2,0,0
Sergio Asenjo,Villarreal,ESP-La Liga,2021,Portero,0,0,2,0
Vicente Iborra,Villarreal,ESP-La Liga,2021,Centrocampista / Suplente,0,0,4,0
Yeremi Pino,Villarreal,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,3,1,4,0
Álex Baena,Villarreal,ESP-La Liga,2021,Centrocampista / Suplente,0,0,0,0
Álex Millán,Villarreal,ESP-La Liga,2021,Suplente,0,0,0,0
Abdoulaye Bamba,Angers,FRA-Ligue 1,2021,Defensa,0,0,2,0
Angelo Fulgini,Angers,FRA-Ligue 1,2021,Delantero / Centrocampista,7,3,4,0
Antonin Bobichon,Angers,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,1,0,0
Baptiste Santamaria,Angers,FRA-Ligue 1,2021,Centrocampista,0,0,1,0
Casimir Ninga,Angers,FRA-Ligue 1,2021,Suplente,0,0,0,0
Enzo Ebosse,Angers,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
Farid El Melali,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,1,0
Ibrahim Amadou,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,6,0
Ismael Traoré,Angers,FRA-Ligue 1,2021,Defensa,3,3,3,0
Jimmy Cabot,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,1,1,1,0
Lassana Coulibaly,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,1,1,4,1
Lois Diony,Angers,FRA-Ligue 1,2021,Delantero / Suplente,5,1,2,0
Mateo Pavlovic,Angers,FRA-Ligue 1,2021,Defensa / Suplente,0,1,3,0
Mohamed Ali-Cho,Angers,FRA-Ligue 1,2021,Delantero / Suplente,0,0,1,0
Noah Fatar,Angers,FRA-Ligue 1,2021,Suplente,0,0,0,0
Paul Bernardoni,Angers,FRA-Ligue 1,2021,Portero,0,0,1,0
Pereira Lage,Angers,FRA-Ligue 1,2021,Defensa / Delantero / Centrocampista / Suplente,4,1,5,0
Pierrick Capelle,Angers,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,3,3,2,0
Rachid Alioui,Angers,FRA-Ligue 1,2021,Suplente,0,0,0,0
Rayan Ait Nouri,Angers,FRA-Ligue 1,2021,Defensa / Suplente,0,1,0,0
Romain Thomas,Angers,FRA-Ligue 1,2021,Defensa,4,0,3,1
Sada Thioub,Angers,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,1,0,0
Sofiane Boufal,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,1,0,3,0
Souleyman Doumbia,Angers,FRA-Ligue 1,2021,Defensa / Suplente,0,1,8,0
Stéphane Bahoken,Angers,FRA-Ligue 1,2021,Delantero / Suplente,6,2,4,0
Thomas Mangani,Angers,FRA-Ligue 1,2021,Centrocampista / Suplente,3,3,3,0
Vincent Manceau,Angers,FRA-Ligue 1,2021,Defensa / Suplente,0,0,4,0
Waniss Taibi,Angers,FRA-Ligue 1,2021,Suplente,0,0,0,0
Wilfried Kanga,Angers,FRA-Ligue 1,2021,Delantero,0,0,0,0
Yassin Fortuné,Angers,FRA-Ligue 1,2021,Suplente,0,0,0,0
Zinédine Ould Khaled,Angers,FRA-Ligue 1,2021,Suplente,0,0,1,0
Amadou Traoré,Bordeaux,FRA-Ligue 1,2021,Suplente,0,1,0,0
Benoit Costil,Bordeaux,FRA-Ligue 1,2021,Portero,0,0,0,0
Dilane Bakwa,Bordeaux,FRA-Ligue 1,2021,Suplente,0,0,0,0
Enock Kwateng,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,1,0,4,0
Hatem Ben Arfa,Bordeaux,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,2,4,2,0
Hwang Ui-Jo,Bordeaux,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,12,3,1,0
Issouf Sissokho,Bordeaux,FRA-Ligue 1,2021,Suplente,1,0,2,0
Jean Michael Seri,Bordeaux,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,3,0
Jimmy Briand,Bordeaux,FRA-Ligue 1,2021,Centrocampista / Suplente,1,2,2,0
Josh Maja,Bordeaux,FRA-Ligue 1,2021,Delantero / Suplente,2,0,2,0
Laurent Koscielny,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,0,2,3,0
Loic Bessile,Bordeaux,FRA-Ligue 1,2021,Defensa,0,0,0,0
Loris Benito,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,0,0,7,1
Maxime Poundje,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
Mehdi Zerkane,Bordeaux,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,1,3,1
Mexer,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,0,0,3,0
Nicolas de Preville,Bordeaux,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,2,3,0
Otávio,Bordeaux,FRA-Ligue 1,2021,Centrocampista,1,0,6,0
Pablo,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,1,0,5,0
Paul Baysse,Bordeaux,FRA-Ligue 1,2021,Defensa / Suplente,2,2,3,1
Remi Oudin,Bordeaux,FRA-Ligue 1,2021,Defensa / Delantero / Centrocampista / Suplente,4,4,2,0
Rubén Pardo,Bordeaux,FRA-Ligue 1,2021,Suplente,0,0,0,0
Samuel Kalu,Bordeaux,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,4,1,3,0
Sékou Mara,Bordeaux,FRA-Ligue 1,2021,Delantero / Suplente,1,2,0,0
Tom Lacoux,Bordeaux,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,2,1
Toma Basic,Bordeaux,FRA-Ligue 1,2021,Centrocampista / Suplente,4,1,7,0
Yacine Adli,Bordeaux,FRA-Ligue 1,2021,Centrocampista / Suplente,2,5,6,0
Youssouf Sabaly,Bordeaux,FRA-Ligue 1,2021,Defensa / Centrocampista,1,2,4,0
Bandiougou Fadiga,Brest,FRA-Ligue 1,2021,Suplente,0,0,1,0
Brendan Chardonnet,Brest,FRA-Ligue 1,2021,Defensa / Suplente,3,1,3,1
Christophe Herelle,Brest,FRA-Ligue 1,2021,Defensa / Suplente,0,0,4,0
Cristian Battocchio,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,0,0
Franck Honorat,Brest,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,8,4,3,0
Gautier Larsonneur,Brest,FRA-Ligue 1,2021,Portero,0,0,2,0
Gaëtan Charbonnier,Brest,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,6,1,4,0
Haris Belkebla,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,7,1
Heriberto Tavares,Brest,FRA-Ligue 1,2021,Suplente,0,0,0,0
Hianga'a M'Bock,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,1,0
Hugo Magnetti,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,4,0
Ibrahima Diallo,Brest,FRA-Ligue 1,2021,Centrocampista,0,0,1,0
Irvin Cardona,Brest,FRA-Ligue 1,2021,Delantero / Suplente,7,1,2,0
Jean Lucas,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,2,3,1
Jean-Kevin Duverne,Brest,FRA-Ligue 1,2021,Defensa / Suplente,1,0,4,0
Jeremy Le Douaron,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,1,2,0,0
Julien Faussurier,Brest,FRA-Ligue 1,2021,Defensa / Suplente,0,3,1,0
Lilian Brassier,Brest,FRA-Ligue 1,2021,Defensa,1,1,3,0
Ludovic Baal,Brest,FRA-Ligue 1,2021,Defensa / Suplente,0,0,0,0
Paul Lasne,Brest,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,4,1
Romain Faivre,Brest,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,6,5,0,0
Romain Perraud,Brest,FRA-Ligue 1,2021,Defensa / Suplente,3,7,4,0
Romain Philippoteaux,Brest,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,2,1,0,0
Ronael Pierre Gabriel,Brest,FRA-Ligue 1,2021,Defensa / Suplente,1,0,4,0
Sebastien Cibois,Brest,FRA-Ligue 1,2021,Portero,0,0,0,0
Steve Mounie,Brest,FRA-Ligue 1,2021,Delantero / Suplente,9,4,6,0
Aboubakar Kamara,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,0,1,1
Ahmad Toure Ngouyamsa Nounchili,Dijon,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
Alfred Gomis,Dijon,FRA-Ligue 1,2021,Portero,0,0,1,0
Anthony Racioppi,Dijon,FRA-Ligue 1,2021,Portero,0,0,0,0
Aníbal Chalá,Dijon,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,0,0
Arthur Zagre,Dijon,FRA-Ligue 1,2021,Defensa / Suplente,0,0,0,0
Aurelien Scheidler,Dijon,FRA-Ligue 1,2021,Delantero / Suplente,1,0,1,0
Bersant Celina,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,5,5,1
Bruno Ecuele Manga,Dijon,FRA-Ligue 1,2021,Defensa,2,0,3,0
Charles Costes,Dijon,FRA-Ligue 1,2021,Suplente,0,0,0,0
Didier Ndong,Dijon,FRA-Ligue 1,2021,Centrocampista,0,1,7,0
Eric Junior Dina Ebimbe,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,1,5,0
Erwan Belhadji,Dijon,FRA-Ligue 1,2021,Suplente,0,0,0,0
Fouad Chafik,Dijon,FRA-Ligue 1,2021,Defensa / Suplente,1,0,5,0
Frederic Sammaritano,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,2,4,1
Jacques Siwe,Dijon,FRA-Ligue 1,2021,Delantero / Suplente,0,0,0,0
Jonathan Panzo,Dijon,FRA-Ligue 1,2021,Defensa / Suplente,0,0,5,0
Jordan Marié,Dijon,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,2,0
Mama Baldé,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,7,0,4,0
Mihai-Alexandru Dobre,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,0,0,0
Mounir Chouiar,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,0,2,5,0
Moussa Konate,Dijon,FRA-Ligue 1,2021,Delantero / Suplente,5,1,4,0
Ngonda Muzinga,Dijon,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,2,0,5,0
Pape Cheikh,Dijon,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,5,0
Rayan Philippe,Dijon,FRA-Ligue 1,2021,Delantero / Suplente,0,0,0,0
Roger Assalé,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,1,0,0,1
Romain Amalfitano,Dijon,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,0,0
Sacha Boey,Dijon,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,1,1,1
Saturnin Allagbe,Dijon,FRA-Ligue 1,2021,Portero,0,0,2,0
Senou Coulibaly,Dijon,FRA-Ligue 1,2021,Defensa,2,0,4,1
Wesley Lautoa,Dijon,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,4,0
Wilitty Younoussa,Dijon,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,0,0
Yassine Benzia,Dijon,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,2,0,1,0
Adrien Louveau,Lens,FRA-Ligue 1,2021,Suplente,0,0,0,0
Aleksandar Radovanovic,Lens,FRA-Ligue 1,2021,Defensa,0,0,0,0
Ansou Sow,Lens,FRA-Ligue 1,2021,Suplente,0,0,0,0
Arnaud Kalimuendo Muinga,Lens,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,7,3,0,0
Cheick Oumar Doucoure,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,2,1,8,0
Cheick Traoré,Lens,FRA-Ligue 1,2021,Suplente,0,0,0,0
Clement Michelin,Lens,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,4,1,2
Corentin Jean,Lens,FRA-Ligue 1,2021,Delantero / Suplente,1,1,3,0
David Pereira Da Costa,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,1,1,0,0
Facundo Medina,Lens,FRA-Ligue 1,2021,Defensa / Suplente,2,0,11,0
Florian Sotoca,Lens,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,8,3,7,0
Gaël Kakuta,Lens,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,11,5,3,0
Ignatius Ganago,Lens,FRA-Ligue 1,2021,Delantero / Suplente,7,0,0,0
Ismael Boura,Lens,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,0,0,1,0
Issiaga Sylla,Lens,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,1,0,0,1
Jean-Louis Leca,Lens,FRA-Ligue 1,2021,Portero,0,0,2,0
Jonathan Clauss,Lens,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,3,6,2,0
Jonathan Gradit,Lens,FRA-Ligue 1,2021,Defensa,0,1,7,1
Loic Bade,Lens,FRA-Ligue 1,2021,Defensa / Suplente,0,0,9,1
Manuel Perez,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,0,0,1,0
Massadio Haidara,Lens,FRA-Ligue 1,2021,Defensa / Centrocampista / Suplente,2,1,6,0
Seko Fofana,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,2,3,2,0
Simon Banza,Lens,FRA-Ligue 1,2021,Delantero / Suplente,5,2,4,1
Steven Fortes,Lens,FRA-Ligue 1,2021,Defensa / Suplente,0,0,5,1
Tony Mauricio,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,0,4,3,0
Wuilker Fariñez,Lens,FRA-Ligue 1,2021,Portero / Suplente,0,0,0,0
Yannick Cahuzac,Lens,FRA-Ligue 1,2021,Centrocampista / Suplente,1,0,9,0
Adama Soumaoro,Lille,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
Benjamin André,Lille,FRA-Ligue 1,2021,Centrocampista,0,1,10,0
Boubakary Soumare,Lille,FRA-Ligue 1,2021,Centrocampista / Suplente,0,1,3,0
Burak Yilmaz,Lille,FRA-Ligue 1,2021,Delantero / Suplente,16,5,6,0
Domagoj Bradaric,Lille,FRA-Ligue 1,2021,Defensa / Suplente,1,2,4,0
Isaac Lihadji,Lille,FRA-Ligue 1,2021,Centrocampista / Suplente,0,1,0,0
Jonathan Bamba,Lille,FRA-Ligue 1,2021,Centrocampista / Suplente,6,9,2,0
Jonathan Christian David,Lille,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,13,2,0,0
Jonathan Ikone,Lille,FRA-Ligue 1,2021,Delantero / Centrocampista / Suplente,4,5,0,0
José Fonte,Lille,FRA-Ligue 1,2021,Defensa,3,0,7,0
Jérémy Pied,Lille,FRA-Ligue 1,2021,Defensa / Suplente,0,0,1,0
